Order ID,Order Date,Customer Name,City,Category,Sub Category,Product,Quantity,Unit Price,Sales,Discount,Profit,Payment Mode,Rating
ORD1222,22-02-2025,Customer_175,Bangalore,Furniture,Chair,Office Chair,4,29152,116608,0.15,12709,UPI,2
ORD1223,16-01-2025,Customer_250,Kolkata,Clothing,Jeans,Blue Jeans,3,30068,90204,0.05,7602,UPI,1
ORD1224,26-01-2025,Customer_262,Bangalore,Clothing,Shirt,Formal Shirt,4,18861,75444,0.05,6845,Credit Card,1
ORD1225,19-01-2025,Customer_178,Delhi,Clothing,Jeans,Blue Jeans,1,29804,29804,0.1,2818,COD,3
ORD1226,22-02-2025,Customer_197,Chennai,Electronics,Laptop,Laptop Pro,3,23922,71766,0.1,6387,COD,4
ORD1227,11-01-2025,Customer_29,Delhi,Clothing,Jeans,Blue Jeans,2,38583,77166,0.1,6297,Credit Card,1
ORD1228,07-02-2025,Customer_277,Mumbai,Furniture,Sofa,Sofa Set,5,17752,88760,0.1,10917,Credit Card,3
ORD1229,27-01-2025,Customer_32,Bangalore,Electronics,Mobile,Smartphone X,2,41479,82958,0.15,13188,Credit Card,5
ORD1230,02-01-2025,Customer_73,Delhi,Furniture,Chair,Office Chair,4,43510,174040,0.1,28936,UPI,1
ORD1231,17-02-2025,Customer_205,Mumbai,Electronics,Laptop,Laptop Pro,4,42037,168148,0.15,22356,UPI,4
ORD1232,03-01-2025,Customer_272,Bangalore,Electronics,Tablet,Tablet Z,5,1790,8950,0.05,1573,UPI,5
ORD1233,02-01-2025,Customer_235,Delhi,Electronics,Mobile,Smartphone X,5,45244,226220,0.15,41941,UPI,3
ORD1234,21-01-2025,Customer_20,Mumbai,Furniture,Chair,Office Chair,4,40441,161764,0,15117,Credit Card,2
ORD1235,12-02-2025,Customer_235,Mumbai,Clothing,Shirt,Formal Shirt,5,6852,34260,0,2658,COD,4
ORD1236,24-01-2025,Customer_104,Mumbai,Furniture,Chair,Office Chair,2,36665,73330,0.05,11386,COD,3
ORD1237,11-02-2025,Customer_295,Delhi,Clothing,Shirt,Formal Shirt,3,23055,69165,0.1,5676,Credit Card,1
ORD1238,10-01-2025,Customer_76,Kolkata,Furniture,Chair,Office Chair,2,29330,58660,0.2,8578,COD,4
ORD1239,20-01-2025,Customer_275,Bangalore,Furniture,Chair,Office Chair,3,43607,130821,0.15,11716,UPI,4
ORD1240,19-02-2025,Customer_215,Kolkata,Clothing,Shirt,Formal Shirt,4,23027,92108,0.15,7312,UPI,3
ORD1241,28-02-2025,Customer_244,Bangalore,Electronics,Tablet,Tablet Z,4,26825,107300,0,16591,Credit Card,4
ORD1242,26-01-2025,Customer_108,Chennai,Furniture,Chair,Office Chair,5,26789,133945,0.1,17014,UPI,1
ORD1243,22-02-2025,Customer_294,Mumbai,Clothing,Shirt,Casual Shirt,1,13980,13980,0.05,853,UPI,3
ORD1244,13-02-2025,Customer_117,Kolkata,Electronics,Mobile,Smartphone X,4,32885,131540,0,21689,COD,1
ORD1245,02-01-2025,Customer_153,Bangalore,Electronics,Mobile,Smartphone X,3,9408,28224,0,2390,COD,1
ORD1246,01-03-2025,Customer_10,Mumbai,Electronics,Mobile,Smartphone X,1,25638,25638,0,3198,COD,2
ORD1247,05-01-2025,Customer_127,Mumbai,Clothing,Shirt,Formal Shirt,3,11708,35124,0.15,4590,COD,5
ORD1248,09-02-2025,Customer_59,Bangalore,Electronics,Tablet,Tablet Z,5,9532,47660,0.2,7066,COD,5
ORD1249,15-01-2025,Customer_151,Delhi,Electronics,Mobile,Smartphone X,3,13407,40221,0.15,3653,COD,3
ORD1250,01-02-2025,Customer_13,Delhi,Furniture,Table,Dining Table,4,5494,21976,0.1,3809,UPI,2
ORD1251,30-01-2025,Customer_94,Bangalore,Furniture,Table,Dining Table,3,31792,95376,0.15,10933,COD,4
ORD1252,21-01-2025,Customer_112,Delhi,Clothing,Jeans,Blue Jeans,4,32342,129368,0.05,14242,COD,1
ORD1253,06-02-2025,Customer_2,Chennai,Furniture,Table,Dining Table,1,40542,40542,0,4521,UPI,1
ORD1254,02-02-2025,Customer_181,Delhi,Furniture,Chair,Office Chair,3,36772,110316,0,13445,UPI,1
ORD1255,08-02-2025,Customer_92,Delhi,Furniture,Sofa,Sofa Set,3,33721,101163,0.15,11752,COD,4
ORD1256,16-01-2025,Customer_31,Delhi,Electronics,Laptop,Laptop Pro,5,41473,207365,0.1,31240,COD,4
ORD1257,23-02-2025,Customer_127,Delhi,Furniture,Chair,Office Chair,3,4452,13356,0.2,2038,COD,3
ORD1258,21-02-2025,Customer_282,Chennai,Furniture,Chair,Office Chair,3,26206,78618,0.15,12785,COD,4
ORD1259,02-02-2025,Customer_217,Delhi,Clothing,Jeans,Blue Jeans,1,19345,19345,0.1,2505,COD,2
ORD1260,24-02-2025,Customer_290,Kolkata,Clothing,Shirt,Casual Shirt,4,4843,19372,0.1,1934,UPI,3
ORD1261,21-01-2025,Customer_298,Chennai,Clothing,Shirt,Casual Shirt,2,10051,20102,0.2,3659,COD,3
ORD1262,20-02-2025,Customer_38,Delhi,Electronics,Tablet,Tablet Z,5,22322,111610,0,11570,COD,5
ORD1263,24-01-2025,Customer_146,Bangalore,Electronics,Tablet,Tablet Z,4,49311,197244,0.2,18350,COD,5
ORD1264,30-01-2025,Customer_219,Chennai,Electronics,Tablet,Tablet Z,4,20649,82596,0.15,13217,Credit Card,1
ORD1265,04-02-2025,Customer_256,Bangalore,Furniture,Table,Dining Table,4,13841,55364,0.2,10046,COD,5
ORD1266,18-02-2025,Customer_88,Delhi,Clothing,Shirt,Formal Shirt,2,39762,79524,0.1,13709,COD,4
ORD1267,05-02-2025,Customer_203,Chennai,Clothing,Shirt,Formal Shirt,5,36241,181205,0.05,21637,UPI,5
ORD1268,31-01-2025,Customer_142,Chennai,Clothing,Shirt,Casual Shirt,5,26511,132555,0.05,16317,COD,2
ORD1269,17-02-2025,Customer_122,Delhi,Furniture,Chair,Office Chair,2,8070,16140,0,1078,Credit Card,2
ORD1270,14-02-2025,Customer_114,Mumbai,Electronics,Tablet,Tablet Z,1,9991,9991,0.1,1836,Credit Card,3
ORD1271,02-03-2025,Customer_128,Chennai,Clothing,Jeans,Blue Jeans,1,6196,6196,0.15,952,UPI,1
ORD1272,25-02-2025,Customer_55,Kolkata,Furniture,Table,Dining Table,5,20038,100190,0.05,7771,UPI,4
ORD1273,11-02-2025,Customer_61,Delhi,Furniture,Chair,Office Chair,2,12556,25112,0.05,2572,Credit Card,1
ORD1274,03-01-2025,Customer_277,Bangalore,Electronics,Laptop,Laptop Pro,2,13528,27056,0.1,2414,Credit Card,1
ORD1275,25-01-2025,Customer_84,Mumbai,Clothing,Jeans,Blue Jeans,5,35505,177525,0.15,14360,COD,5
ORD1276,09-01-2025,Customer_225,Kolkata,Furniture,Sofa,Sofa Set,5,1849,9245,0.1,1343,Credit Card,5
ORD1277,08-02-2025,Customer_263,Chennai,Furniture,Sofa,Sofa Set,3,48334,145002,0,13494,UPI,4
ORD1278,12-02-2025,Customer_228,Delhi,Electronics,Tablet,Tablet Z,2,28660,57320,0.15,9232,COD,4
ORD1279,08-01-2025,Customer_39,Delhi,Furniture,Sofa,Sofa Set,1,17559,17559,0.1,1815,COD,5
ORD1280,24-01-2025,Customer_134,Kolkata,Electronics,Laptop,Laptop Pro,4,10028,40112,0.2,4863,COD,3
ORD1281,06-02-2025,Customer_226,Mumbai,Furniture,Table,Dining Table,5,44465,222325,0.15,18345,UPI,3
ORD1282,11-02-2025,Customer_35,Kolkata,Furniture,Table,Dining Table,5,40232,201160,0.05,37708,UPI,4
ORD1283,20-02-2025,Customer_12,Delhi,Electronics,Laptop,Laptop Pro,4,7487,29948,0.15,3943,UPI,3
ORD1284,13-02-2025,Customer_164,Kolkata,Electronics,Tablet,Tablet Z,4,35813,143252,0.15,28021,Credit Card,2
ORD1285,09-01-2025,Customer_15,Bangalore,Electronics,Tablet,Tablet Z,4,47696,190784,0.05,11726,COD,4
ORD1286,02-02-2025,Customer_213,Chennai,Clothing,Jeans,Blue Jeans,3,10786,32358,0.15,1920,Credit Card,4
ORD1287,21-02-2025,Customer_53,Delhi,Electronics,Mobile,Smartphone X,3,14760,44280,0,8828,COD,2
ORD1288,02-02-2025,Customer_41,Chennai,Furniture,Chair,Office Chair,4,43762,175048,0.1,25359,COD,5
ORD1289,08-01-2025,Customer_263,Mumbai,Clothing,Jeans,Blue Jeans,2,36439,72878,0.2,5629,Credit Card,3
ORD1290,24-02-2025,Customer_24,Kolkata,Clothing,Jeans,Blue Jeans,1,48000,48000,0.05,5591,Credit Card,4
ORD1291,23-01-2025,Customer_183,Mumbai,Electronics,Mobile,Smartphone X,3,29202,87606,0.2,16892,COD,3
ORD1292,01-01-2025,Customer_284,Kolkata,Furniture,Sofa,Sofa Set,5,8052,40260,0.2,5105,COD,3
ORD1293,11-02-2025,Customer_299,Delhi,Clothing,Shirt,Formal Shirt,3,32205,96615,0.1,15921,UPI,2
ORD1294,18-01-2025,Customer_103,Mumbai,Clothing,Shirt,Formal Shirt,2,5534,11068,0.15,2034,COD,5
ORD1295,02-02-2025,Customer_182,Delhi,Electronics,Tablet,Tablet Z,5,12491,62455,0,8004,UPI,4
ORD1296,16-01-2025,Customer_87,Mumbai,Furniture,Table,Dining Table,3,21850,65550,0.2,8416,COD,5
ORD1297,07-01-2025,Customer_99,Delhi,Furniture,Table,Dining Table,5,24009,120045,0,14819,Credit Card,4
ORD1298,15-01-2025,Customer_272,Chennai,Furniture,Table,Dining Table,1,7732,7732,0.15,1540,COD,3
ORD1299,19-02-2025,Customer_120,Bangalore,Electronics,Tablet,Tablet Z,3,7043,21129,0.2,1087,Credit Card,4
ORD1300,20-01-2025,Customer_136,Kolkata,Electronics,Laptop,Laptop Pro,5,38276,191380,0.2,13636,COD,5
ORD1301,26-01-2025,Customer_256,Bangalore,Furniture,Sofa,Sofa Set,4,33117,132468,0.15,10945,COD,2
ORD1302,07-01-2025,Customer_112,Delhi,Clothing,Shirt,Formal Shirt,2,36997,73994,0.2,13322,Credit Card,4
ORD1303,07-01-2025,Customer_121,Chennai,Electronics,Laptop,Laptop Pro,3,39892,119676,0,8917,UPI,3
ORD1304,17-02-2025,Customer_260,Delhi,Furniture,Chair,Office Chair,2,42044,84088,0.2,10844,UPI,2
ORD1305,10-01-2025,Customer_64,Mumbai,Clothing,Jeans,Blue Jeans,3,10554,31662,0.1,1807,COD,4
ORD1306,13-01-2025,Customer_136,Mumbai,Clothing,Jeans,Blue Jeans,1,42322,42322,0.1,2711,Credit Card,4
ORD1307,28-01-2025,Customer_6,Bangalore,Clothing,Shirt,Casual Shirt,4,36975,147900,0.05,17012,Credit Card,4
ORD1308,02-03-2025,Customer_7,Kolkata,Furniture,Chair,Office Chair,2,34211,68422,0.1,6588,UPI,5
ORD1309,23-01-2025,Customer_269,Delhi,Clothing,Jeans,Blue Jeans,3,23681,71043,0.1,5212,Credit Card,3
ORD1310,07-01-2025,Customer_144,Delhi,Furniture,Chair,Office Chair,5,32937,164685,0.1,28243,UPI,3
ORD1311,18-02-2025,Customer_244,Kolkata,Electronics,Tablet,Tablet Z,3,6545,19635,0,2620,Credit Card,3
ORD1312,02-01-2025,Customer_68,Mumbai,Electronics,Tablet,Tablet Z,1,12329,12329,0.15,2351,COD,4
ORD1313,05-02-2025,Customer_165,Chennai,Clothing,Shirt,Formal Shirt,5,26392,131960,0,23054,UPI,3
ORD1314,05-02-2025,Customer_38,Chennai,Electronics,Tablet,Tablet Z,2,19944,39888,0.15,2990,COD,5
ORD1315,22-01-2025,Customer_68,Mumbai,Electronics,Mobile,Smartphone X,5,3624,18120,0.1,1907,Credit Card,3
ORD1316,05-01-2025,Customer_236,Bangalore,Electronics,Tablet,Tablet Z,3,33336,100008,0.15,5487,COD,1
ORD1317,14-02-2025,Customer_279,Delhi,Furniture,Chair,Office Chair,4,21601,86404,0.2,5233,COD,3
ORD1318,16-02-2025,Customer_52,Chennai,Clothing,Shirt,Formal Shirt,4,14453,57812,0.05,5318,COD,4
ORD1319,31-01-2025,Customer_107,Chennai,Clothing,Shirt,Casual Shirt,5,23563,117815,0.05,19438,UPI,3
ORD1320,25-01-2025,Customer_84,Chennai,Electronics,Mobile,Smartphone X,3,13805,41415,0,6560,UPI,4
ORD1321,04-02-2025,Customer_3,Delhi,Furniture,Table,Dining Table,2,16365,32730,0.1,5628,Credit Card,4
ORD1322,01-01-2025,Customer_62,Delhi,Clothing,Shirt,Formal Shirt,4,21108,84432,0.05,7442,COD,2
ORD1323,08-01-2025,Customer_269,Mumbai,Furniture,Sofa,Sofa Set,1,16412,16412,0.1,2743,UPI,1
ORD1324,22-02-2025,Customer_60,Kolkata,Furniture,Sofa,Sofa Set,1,37804,37804,0.05,1966,Credit Card,3
ORD1325,15-02-2025,Customer_226,Delhi,Furniture,Table,Dining Table,2,13220,26440,0.1,3470,Credit Card,2
ORD1326,07-02-2025,Customer_11,Delhi,Clothing,Shirt,Formal Shirt,5,44997,224985,0.05,18074,COD,2
ORD1327,02-03-2025,Customer_29,Chennai,Clothing,Jeans,Blue Jeans,2,22774,45548,0.1,6354,Credit Card,5
ORD1328,22-02-2025,Customer_105,Chennai,Clothing,Jeans,Blue Jeans,3,10153,30459,0,2421,UPI,1
ORD1329,01-03-2025,Customer_3,Chennai,Furniture,Sofa,Sofa Set,1,10314,10314,0.1,1071,UPI,1
ORD1330,08-02-2025,Customer_290,Delhi,Electronics,Mobile,Smartphone X,5,8202,41010,0,7237,COD,1
ORD1331,25-01-2025,Customer_124,Bangalore,Electronics,Tablet,Tablet Z,5,30958,154790,0.1,26797,UPI,5
ORD1332,19-01-2025,Customer_214,Bangalore,Electronics,Tablet,Tablet Z,2,48427,96854,0.1,14651,Credit Card,5
ORD1333,13-02-2025,Customer_183,Delhi,Furniture,Sofa,Sofa Set,5,35773,178865,0.15,15557,COD,2
ORD1334,12-02-2025,Customer_42,Mumbai,Furniture,Table,Dining Table,2,18154,36308,0.1,4915,UPI,4
ORD1335,23-01-2025,Customer_206,Chennai,Electronics,Tablet,Tablet Z,3,15956,47868,0.2,8614,COD,1
ORD1336,21-01-2025,Customer_268,Kolkata,Furniture,Chair,Office Chair,1,25404,25404,0.15,3919,COD,3
ORD1337,07-01-2025,Customer_237,Chennai,Furniture,Sofa,Sofa Set,5,513,2565,0.2,345,UPI,5
ORD1338,27-01-2025,Customer_68,Chennai,Electronics,Laptop,Laptop Pro,3,32183,96549,0.1,6786,UPI,1
ORD1339,09-02-2025,Customer_278,Chennai,Electronics,Tablet,Tablet Z,3,16428,49284,0.15,3226,COD,1
ORD1340,15-02-2025,Customer_237,Chennai,Furniture,Sofa,Sofa Set,1,39507,39507,0.15,6075,COD,4
ORD1341,04-01-2025,Customer_211,Delhi,Electronics,Mobile,Smartphone X,1,8899,8899,0.15,785,Credit Card,2
ORD1342,21-01-2025,Customer_98,Delhi,Electronics,Tablet,Tablet Z,3,41219,123657,0,16545,Credit Card,5
ORD1343,02-03-2025,Customer_236,Chennai,Electronics,Laptop,Laptop Pro,3,22902,68706,0.15,10923,Credit Card,1
ORD1344,14-01-2025,Customer_243,Chennai,Electronics,Tablet,Tablet Z,4,6286,25144,0.15,3692,UPI,5
ORD1345,14-01-2025,Customer_118,Chennai,Furniture,Sofa,Sofa Set,3,10786,32358,0.15,4201,UPI,1
ORD1346,06-01-2025,Customer_96,Chennai,Furniture,Table,Dining Table,4,9257,37028,0.05,2074,COD,5
ORD1347,23-02-2025,Customer_243,Chennai,Electronics,Tablet,Tablet Z,3,26329,78987,0.2,4645,COD,2
ORD1348,17-01-2025,Customer_133,Bangalore,Furniture,Sofa,Sofa Set,4,42781,171124,0.2,12964,UPI,2
ORD1349,28-02-2025,Customer_154,Delhi,Clothing,Shirt,Formal Shirt,1,14668,14668,0.2,872,UPI,5
ORD1350,01-01-2025,Customer_150,Kolkata,Furniture,Sofa,Sofa Set,3,18621,55863,0.15,7829,COD,1
ORD1351,21-01-2025,Customer_263,Chennai,Clothing,Shirt,Casual Shirt,4,36634,146536,0.05,19217,UPI,5
ORD1352,09-01-2025,Customer_88,Chennai,Electronics,Mobile,Smartphone X,2,9897,19794,0.1,1958,COD,1
ORD1353,28-01-2025,Customer_171,Bangalore,Clothing,Shirt,Formal Shirt,3,25680,77040,0,13297,UPI,5
ORD1354,16-01-2025,Customer_253,Delhi,Electronics,Laptop,Laptop Pro,3,28404,85212,0.1,15412,COD,3
ORD1355,22-02-2025,Customer_168,Mumbai,Electronics,Tablet,Tablet Z,5,24343,121715,0.1,18388,COD,1
ORD1356,01-01-2025,Customer_121,Delhi,Clothing,Shirt,Formal Shirt,1,41101,41101,0.1,7456,COD,4
ORD1357,24-01-2025,Customer_157,Bangalore,Furniture,Sofa,Sofa Set,1,26249,26249,0,1757,Credit Card,1
ORD1358,02-02-2025,Customer_288,Kolkata,Furniture,Sofa,Sofa Set,5,35278,176390,0.1,9286,COD,4
ORD1359,20-01-2025,Customer_248,Kolkata,Electronics,Mobile,Smartphone X,2,26499,52998,0.2,3831,UPI,3
ORD1360,26-02-2025,Customer_184,Chennai,Electronics,Tablet,Tablet Z,5,44237,221185,0.15,33883,UPI,3
ORD1361,18-01-2025,Customer_199,Mumbai,Furniture,Table,Dining Table,2,17210,34420,0.1,6568,COD,5
ORD1362,30-01-2025,Customer_18,Delhi,Clothing,Shirt,Formal Shirt,4,9936,39744,0.05,5842,Credit Card,5
ORD1363,11-01-2025,Customer_72,Bangalore,Furniture,Table,Dining Table,1,44601,44601,0.15,6762,UPI,2
ORD1364,01-03-2025,Customer_123,Bangalore,Clothing,Shirt,Formal Shirt,3,17078,51234,0.2,8914,Credit Card,3
ORD1365,07-01-2025,Customer_83,Delhi,Furniture,Chair,Office Chair,4,924,3696,0.2,462,UPI,5
ORD1366,09-01-2025,Customer_211,Chennai,Clothing,Jeans,Blue Jeans,4,41640,166560,0.2,24830,COD,1
ORD1367,04-01-2025,Customer_14,Chennai,Furniture,Chair,Office Chair,3,715,2145,0.1,360,COD,4
ORD1368,23-01-2025,Customer_157,Bangalore,Furniture,Chair,Office Chair,3,34012,102036,0.2,7231,Credit Card,2
ORD1369,10-02-2025,Customer_106,Delhi,Clothing,Jeans,Blue Jeans,4,28910,115640,0.15,10982,UPI,2
ORD1370,23-01-2025,Customer_55,Kolkata,Electronics,Laptop,Laptop Pro,5,36039,180195,0,20276,UPI,4
ORD1371,27-01-2025,Customer_21,Bangalore,Clothing,Jeans,Blue Jeans,5,39659,198295,0,32974,COD,3
ORD1372,09-02-2025,Customer_230,Kolkata,Furniture,Sofa,Sofa Set,5,39035,195175,0.05,37850,UPI,3
ORD1373,13-02-2025,Customer_28,Bangalore,Furniture,Chair,Office Chair,2,26860,53720,0.05,6132,UPI,5
ORD1374,01-03-2025,Customer_28,Kolkata,Clothing,Shirt,Casual Shirt,1,11333,11333,0.15,1679,COD,5
ORD1375,17-01-2025,Customer_193,Delhi,Electronics,Tablet,Tablet Z,3,22156,66468,0.2,4594,COD,5
ORD1376,12-01-2025,Customer_236,Mumbai,Electronics,Laptop,Laptop Pro,4,43925,175700,0.1,19057,COD,2
ORD1377,03-02-2025,Customer_35,Kolkata,Furniture,Chair,Office Chair,5,28270,141350,0.2,17979,COD,5
ORD1378,29-01-2025,Customer_73,Chennai,Electronics,Mobile,Smartphone X,3,30748,92244,0,16214,UPI,3
ORD1379,10-01-2025,Customer_161,Bangalore,Clothing,Shirt,Formal Shirt,3,2899,8697,0,1366,COD,4
ORD1380,27-02-2025,Customer_113,Mumbai,Electronics,Laptop,Laptop Pro,5,22708,113540,0.1,18411,COD,1
ORD1381,27-02-2025,Customer_190,Mumbai,Furniture,Sofa,Sofa Set,4,15313,61252,0.2,3656,COD,1
ORD1382,10-01-2025,Customer_74,Mumbai,Furniture,Chair,Office Chair,2,15997,31994,0.05,2747,Credit Card,1
ORD1383,09-01-2025,Customer_13,Kolkata,Furniture,Sofa,Sofa Set,1,16712,16712,0,2994,Credit Card,1
ORD1384,17-02-2025,Customer_128,Mumbai,Furniture,Sofa,Sofa Set,1,8759,8759,0.1,772,COD,2
ORD1385,20-01-2025,Customer_121,Kolkata,Clothing,Shirt,Formal Shirt,4,29647,118588,0.05,11368,COD,5
ORD1386,27-01-2025,Customer_144,Bangalore,Clothing,Shirt,Casual Shirt,5,25800,129000,0.2,12278,Credit Card,3
ORD1387,03-02-2025,Customer_55,Bangalore,Furniture,Chair,Office Chair,2,42290,84580,0.1,14991,COD,5
ORD1388,05-01-2025,Customer_80,Chennai,Furniture,Table,Dining Table,4,1062,4248,0.05,371,COD,2
ORD1389,20-02-2025,Customer_161,Mumbai,Clothing,Shirt,Casual Shirt,3,28437,85311,0.05,16065,COD,3
ORD1390,12-02-2025,Customer_235,Delhi,Electronics,Laptop,Laptop Pro,4,42121,168484,0,19137,Credit Card,1
ORD1391,24-02-2025,Customer_292,Mumbai,Electronics,Tablet,Tablet Z,4,42389,169556,0.05,27146,Credit Card,5
ORD1392,23-02-2025,Customer_127,Delhi,Furniture,Sofa,Sofa Set,5,28840,144200,0,8566,UPI,5
ORD1393,02-03-2025,Customer_112,Kolkata,Clothing,Jeans,Blue Jeans,1,24283,24283,0.05,1780,Credit Card,3
ORD1394,08-01-2025,Customer_257,Chennai,Clothing,Shirt,Formal Shirt,3,42150,126450,0.05,15048,Credit Card,4
ORD1395,18-01-2025,Customer_203,Bangalore,Furniture,Chair,Office Chair,2,15818,31636,0,3517,UPI,1
ORD1396,02-02-2025,Customer_124,Mumbai,Clothing,Jeans,Blue Jeans,1,8693,8693,0.15,1380,COD,5
ORD1397,11-01-2025,Customer_200,Kolkata,Clothing,Jeans,Blue Jeans,2,39695,79390,0.1,15490,COD,1
ORD1398,25-01-2025,Customer_92,Delhi,Furniture,Sofa,Sofa Set,4,43459,173836,0.2,13780,UPI,1
ORD1399,18-02-2025,Customer_115,Delhi,Clothing,Shirt,Formal Shirt,2,35806,71612,0.1,9314,COD,4
ORD1400,01-01-2025,Customer_2,Mumbai,Clothing,Shirt,Formal Shirt,2,42391,84782,0.1,13361,Credit Card,3
ORD1401,23-02-2025,Customer_293,Kolkata,Clothing,Jeans,Blue Jeans,5,5420,27100,0.15,5017,UPI,3
ORD1402,02-03-2025,Customer_277,Delhi,Furniture,Table,Dining Table,4,47993,191972,0.05,19385,Credit Card,2
ORD1403,23-02-2025,Customer_249,Mumbai,Electronics,Mobile,Smartphone X,3,44496,133488,0.05,8170,COD,5
ORD1404,07-01-2025,Customer_154,Chennai,Electronics,Mobile,Smartphone X,1,30390,30390,0.05,3455,Credit Card,4
ORD1405,02-03-2025,Customer_242,Bangalore,Electronics,Tablet,Tablet Z,4,18872,75488,0.15,4470,COD,4
ORD1406,01-01-2025,Customer_19,Chennai,Clothing,Shirt,Casual Shirt,5,6837,34185,0.05,2504,UPI,5
ORD1407,11-02-2025,Customer_72,Kolkata,Electronics,Mobile,Smartphone X,1,11160,11160,0.05,1149,Credit Card,1
ORD1408,07-02-2025,Customer_240,Bangalore,Clothing,Jeans,Blue Jeans,5,12603,63015,0.05,9930,COD,5
ORD1409,12-02-2025,Customer_130,Delhi,Electronics,Laptop,Laptop Pro,3,19920,59760,0.15,9745,UPI,4
ORD1410,19-01-2025,Customer_122,Bangalore,Furniture,Chair,Office Chair,1,7322,7322,0.15,1426,COD,5
ORD1411,23-02-2025,Customer_76,Chennai,Electronics,Mobile,Smartphone X,5,24611,123055,0.2,16623,COD,1
ORD1412,27-01-2025,Customer_44,Kolkata,Electronics,Laptop,Laptop Pro,2,14789,29578,0.1,5718,COD,5
ORD1413,12-02-2025,Customer_258,Chennai,Furniture,Chair,Office Chair,3,28687,86061,0.2,7876,UPI,1
ORD1414,27-01-2025,Customer_180,Mumbai,Furniture,Sofa,Sofa Set,4,12590,50360,0.15,8059,UPI,5
ORD1415,25-01-2025,Customer_163,Bangalore,Electronics,Tablet,Tablet Z,3,23740,71220,0.1,12710,COD,1
ORD1416,12-01-2025,Customer_267,Delhi,Clothing,Shirt,Casual Shirt,1,13758,13758,0.15,2479,UPI,3
ORD1417,03-01-2025,Customer_264,Mumbai,Clothing,Shirt,Casual Shirt,1,19339,19339,0.05,2035,COD,4
ORD1418,18-02-2025,Customer_231,Bangalore,Furniture,Chair,Office Chair,1,34716,34716,0.15,5243,UPI,2
ORD1419,04-02-2025,Customer_205,Kolkata,Electronics,Mobile,Smartphone X,5,40005,200025,0.15,30650,UPI,4
ORD1420,01-02-2025,Customer_73,Chennai,Clothing,Shirt,Casual Shirt,2,46725,93450,0.2,15584,Credit Card,1
ORD1421,25-01-2025,Customer_46,Mumbai,Electronics,Tablet,Tablet Z,5,5683,28415,0,5493,COD,3
ORD1422,04-01-2025,Customer_104,Bangalore,Electronics,Tablet,Tablet Z,5,30492,152460,0.15,28196,Credit Card,3
ORD1423,18-02-2025,Customer_49,Delhi,Furniture,Chair,Office Chair,4,43840,175360,0.05,14061,COD,1
ORD1424,08-02-2025,Customer_71,Kolkata,Furniture,Chair,Office Chair,1,23901,23901,0,2202,COD,1
ORD1425,08-01-2025,Customer_231,Kolkata,Electronics,Mobile,Smartphone X,1,23441,23441,0.15,1748,Credit Card,1
ORD1426,28-01-2025,Customer_223,Mumbai,Electronics,Laptop,Laptop Pro,1,658,658,0,115,UPI,5
ORD1427,27-01-2025,Customer_190,Chennai,Clothing,Shirt,Casual Shirt,1,18071,18071,0.05,3517,COD,2
ORD1428,03-01-2025,Customer_161,Mumbai,Clothing,Shirt,Casual Shirt,4,46975,187900,0.2,10542,COD,5
ORD1429,18-01-2025,Customer_174,Kolkata,Clothing,Shirt,Formal Shirt,2,32838,65676,0,4227,UPI,1
ORD1430,22-01-2025,Customer_279,Bangalore,Furniture,Sofa,Sofa Set,3,26503,79509,0.05,15753,Credit Card,1
ORD1431,13-02-2025,Customer_222,Kolkata,Clothing,Jeans,Blue Jeans,1,6375,6375,0.15,871,UPI,3
ORD1432,28-01-2025,Customer_38,Chennai,Electronics,Tablet,Tablet Z,5,14967,74835,0.05,8675,UPI,1
ORD1433,10-01-2025,Customer_73,Delhi,Electronics,Mobile,Smartphone X,4,35556,142224,0.2,20556,COD,1
ORD1434,14-02-2025,Customer_229,Chennai,Furniture,Chair,Office Chair,4,22909,91636,0.2,10288,COD,2
ORD1435,12-01-2025,Customer_152,Delhi,Furniture,Table,Dining Table,4,1500,6000,0.2,843,Credit Card,3
ORD1436,08-02-2025,Customer_241,Bangalore,Electronics,Mobile,Smartphone X,3,6519,19557,0.1,1257,Credit Card,2
ORD1437,29-01-2025,Customer_217,Mumbai,Furniture,Chair,Office Chair,5,32028,160140,0.1,29917,COD,1
ORD1438,14-01-2025,Customer_207,Delhi,Clothing,Jeans,Blue Jeans,3,44648,133944,0.2,8650,Credit Card,1
ORD1439,04-01-2025,Customer_273,Delhi,Furniture,Chair,Office Chair,1,23973,23973,0.1,4090,COD,3
ORD1440,11-01-2025,Customer_60,Chennai,Furniture,Sofa,Sofa Set,5,33588,167940,0,19481,Credit Card,1
ORD1441,26-01-2025,Customer_261,Delhi,Furniture,Table,Dining Table,5,17352,86760,0.2,6836,UPI,3
ORD1442,15-02-2025,Customer_99,Delhi,Furniture,Sofa,Sofa Set,5,32667,163335,0.1,29118,COD,5
ORD1443,23-02-2025,Customer_135,Kolkata,Clothing,Shirt,Formal Shirt,3,22303,66909,0.15,8496,UPI,5
ORD1444,23-01-2025,Customer_114,Chennai,Clothing,Shirt,Casual Shirt,2,19888,39776,0.1,5300,Credit Card,2
ORD1445,07-02-2025,Customer_37,Bangalore,Furniture,Table,Dining Table,5,44041,220205,0.15,19025,COD,1
